date,item_id,item_desc,qty_ordered,promo_flag,unit_price,warehouse_stock_on_hand,reorder_point,is_stockout
2024-04-30,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,92,0,8.09,2576,830,0
2024-04-30,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,3639,1176,0
2024-04-30,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,4455,1316,0
2024-04-30,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,6475,3752,0
2024-05-01,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,247,0,4.75,12361,6804,0
2024-05-01,1090092001,KACANG PARANG CILI,0,0,7.86,3518,1274,0
2024-05-01,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,89,0,2.53,3580,2660,0
2024-05-01,2040011101,TWISTIES CHICKEN 60G,97,0,1.73,5003,1540,0
2024-05-01,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,2618,812,0
2024-05-01,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,2261,819,0
2024-05-01,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,69,0,7.49,3282,2128,0
2024-05-01,2040012701,CHACHO'S CHEESY CHEESE 160G,62,0,3.45,2989,868,0
2024-05-01,2040230601,CHEEZELS BBQ CHEESE 60G *1,92,0,2.72,1401,1204,0
2024-05-01,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,57,0,5.46,3463,1960,0
2024-05-01,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,3197,966,0
2024-05-01,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,1727,525,0
2024-05-01,2040012101,CHEEZELS 60G *1,109,0,3.32,4908,1456,0
2024-05-01,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,1763,595,0
2024-05-01,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,2461,742,0
2024-05-01,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,52,0,3.93,2670,854,0
2024-05-01,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,3424,1082,0
2024-05-01,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,110,0,7.81,4948,3472,0
2024-05-01,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,1460,522,0
2024-05-01,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,90,0,6.61,4497,2660,0
2024-05-01,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,71,0,3.17,2606,784,0
2024-05-01,1090128501,FRUIT NETRON 14 (PCS),121,0,2.28,3365,1054,0
2024-05-01,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,2112,672,0
2024-05-01,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,72,0,4.37,3915,1204,0
2024-05-01,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,1244,1008,0
2024-05-01,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,84,0,8.35,4503,2912,0
2024-05-01,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,106,0,9.52,4963,1568,0
2024-05-01,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,4591,1673,0
2024-05-01,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,2978,882,0
2024-05-01,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,3708,1204,0
2024-05-01,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,1122,345,0
2024-05-01,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,1137,1036,0
2024-05-01,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,98,0,5.53,3183,961,0
2024-05-01,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,3070,989,0
2024-05-01,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,121,0,2.91,2111,1932,0
2024-05-01,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,1723,588,0
2024-05-01,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,5017,1498,0
2024-05-01,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,82,0,7.65,2055,707,0
2024-05-01,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,1196,385,0
2024-05-01,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,1289,406,0
2024-05-01,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,94,0,8.9,1621,1302,0
2024-05-01,80010002,PANADOL 10s,0,0,4.65,1567,504,0
2024-05-01,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,69,0,4.37,3866,2408,0
2024-05-01,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,108,0,7.84,1957,658,0
2024-05-01,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,4410,1358,0
2024-05-01,70010001,Micro USB,0,0,2.96,4143,1386,0
2024-05-01,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,2484,830,0
2024-05-01,1110029901,AJI-SHIO PEPPER (45GM),87,0,8.17,3639,1176,0
2024-05-01,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,88,0,5.38,4455,1316,0
2024-05-01,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,130,0,2.65,6475,3752,0
2024-05-02,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,376,0,4.75,12114,6804,0
2024-05-02,1090092001,KACANG PARANG CILI,0,0,7.86,3518,1274,0
2024-05-02,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,3491,2660,0
2024-05-02,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,4906,1540,0
2024-05-02,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,185,0,5.81,2618,812,0
2024-05-02,2030052801,TIGER BISKUAT ENERGY 144.4G,160,0,2.61,2261,819,0
2024-05-02,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,89,0,7.49,3213,2128,0
2024-05-02,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,2927,868,0
2024-05-02,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,1309,1204,0
2024-05-02,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,69,0,5.46,3406,1960,0
2024-05-02,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,3197,966,0
2024-05-02,2041816301,TWISTIES BBQ CURRY 13G (24PKT),92,0,2.67,1727,525,0
2024-05-02,2040012101,CHEEZELS 60G *1,0,0,3.32,4799,1456,0
2024-05-02,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,1763,595,0
2024-05-02,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,72,0,6.74,2461,742,0
2024-05-02,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,2618,854,0
2024-05-02,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,3424,1082,0
2024-05-02,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,185,0,7.81,4838,3472,0
2024-05-02,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,1460,522,0
2024-05-02,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,111,0,6.61,4407,2660,0
2024-05-02,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,2535,784,0
2024-05-02,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,3244,1054,0
2024-05-02,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,2112,672,0
2024-05-02,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,3843,1204,0
2024-05-02,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,1244,1008,0
2024-05-02,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,152,0,8.35,4419,2912,0
2024-05-02,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,4857,1568,0
2024-05-02,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,342,0,6.78,4591,1673,0
2024-05-02,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,80,0,2.99,2978,882,0
2024-05-02,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,3708,1204,0
2024-05-02,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,1122,345,0
2024-05-02,1090128701,FRUIT NETRON 14 (CTN),107,0,8.63,1137,1036,0
2024-05-02,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,3085,961,0
2024-05-02,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,3070,989,0
2024-05-02,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,1990,1932,0
2024-05-02,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,1723,588,0
2024-05-02,2031743501,JACOB'S VP WEETAMEAL 289G,109,0,2.04,5017,1498,0
2024-05-02,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,1973,707,0
2024-05-02,2040012001,TWISTIES BBQ CURRY 140G *1,88,0,4.59,1196,385,0
2024-05-02,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,1289,406,0
2024-05-02,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,1527,1302,0
2024-05-02,80010002,PANADOL 10s,62,0,4.65,1567,504,0
2024-05-02,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,98,0,4.37,3797,2408,0
2024-05-02,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,1849,658,0
2024-05-02,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,132,0,7.38,4410,1358,0
2024-05-02,70010001,Micro USB,127,0,2.96,4143,1386,0
2024-05-02,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,118,0,8.09,2484,830,0
2024-05-02,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,3552,1176,0
2024-05-02,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,4367,1316,0
2024-05-02,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,186,0,2.65,6345,3752,0
2024-05-03,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,304,0,4.75,11738,6804,0
2024-05-03,1090092001,KACANG PARANG CILI,121,0,7.86,3518,1274,0
2024-05-03,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,130,0,2.53,3491,2660,0
2024-05-03,2040011101,TWISTIES CHICKEN 60G,131,0,1.73,4906,1540,0
2024-05-03,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,2433,812,0
2024-05-03,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,2101,819,0
2024-05-03,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,3124,2128,0
2024-05-03,2040012701,CHACHO'S CHEESY CHEESE 160G,73,0,3.45,2927,868,0
2024-05-03,2040230601,CHEEZELS BBQ CHEESE 60G *1,124,0,2.72,1309,1204,0
2024-05-03,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,97,0,5.46,3337,1960,0
2024-05-03,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,3197,966,0
2024-05-03,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,1635,525,0
2024-05-03,2040012101,CHEEZELS 60G *1,121,0,3.32,4799,1456,0
2024-05-03,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,133,0,3.6,1763,595,0
2024-05-03,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,75,0,6.74,2389,742,0
2024-05-03,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,84,0,3.93,2618,854,0
2024-05-03,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,167,0,2.52,3424,1082,0
2024-05-03,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,137,0,7.81,4653,3472,0
2024-05-03,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,74,0,4.44,1460,522,0
2024-05-03,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,125,0,6.61,4296,2660,0
2024-05-03,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,2535,784,0
2024-05-03,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,3244,1054,0
2024-05-03,2031923801,JACOB'S WEETAMEAL 502G,122,0,4.07,2112,672,0
2024-05-03,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,95,0,4.37,3843,1204,0
2024-05-03,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,198,0,5.78,1244,1008,0
2024-05-03,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,163,0,8.35,4267,2912,0
2024-05-03,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,150,0,9.52,4857,1568,0
2024-05-03,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,4249,1673,0
2024-05-03,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,2898,882,0
2024-05-03,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,105,0,2.75,3708,1204,0
2024-05-03,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,51,0,5.11,1122,345,0
2024-05-03,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,3620,1036,0
2024-05-03,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,3085,961,0
2024-05-03,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,125,0,3.35,3070,989,0
2024-05-03,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,1990,1932,0
2024-05-03,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,96,0,8.18,1723,588,0
2024-05-03,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,4908,1498,0
2024-05-03,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,1973,707,0
2024-05-03,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,1108,385,0
2024-05-03,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,1289,406,0
2024-05-03,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,109,0,8.9,1527,1302,0
2024-05-03,80010002,PANADOL 10s,0,0,4.65,1505,504,0
2024-05-03,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,3699,2408,0
2024-05-03,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,1849,658,0
2024-05-03,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,4278,1358,0
2024-05-03,70010001,Micro USB,0,0,2.96,4016,1386,0
2024-05-03,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,2366,830,0
2024-05-03,1110029901,AJI-SHIO PEPPER (45GM),101,0,8.17,3552,1176,0
2024-05-03,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,4367,1316,0
2024-05-03,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,224,0,2.65,6159,3752,0
2024-05-04,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,11434,6804,0
2024-05-04,1090092001,KACANG PARANG CILI,0,0,7.86,3397,1274,0
2024-05-04,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,110,0,2.53,3361,2660,0
2024-05-04,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,4775,1540,0
2024-05-04,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,2433,812,0
2024-05-04,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,2101,819,0
2024-05-04,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,77,0,7.49,3124,2128,0
2024-05-04,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,2854,868,0
2024-05-04,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,4195,1204,0
2024-05-04,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,81,0,5.46,3240,1960,0
2024-05-04,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,144,0,6.89,3197,966,0
2024-05-04,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,1635,525,0
2024-05-04,2040012101,CHEEZELS 60G *1,0,0,3.32,4678,1456,0
2024-05-04,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,1630,595,0
2024-05-04,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,58,0,6.74,2314,742,0
2024-05-04,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,2534,854,0
2024-05-04,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,3257,1082,0
2024-05-04,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,119,0,7.81,4516,3472,0
2024-05-04,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,1386,522,0
2024-05-04,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,107,0,6.61,4171,2660,0
2024-05-04,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,83,0,3.17,2535,784,0
2024-05-04,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,3244,1054,0
2024-05-04,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,1990,672,0
2024-05-04,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,3748,1204,0
2024-05-04,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,1046,1008,0
2024-05-04,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,121,0,8.35,4104,2912,0
2024-05-04,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,4707,1568,0
2024-05-04,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,4249,1673,0
2024-05-04,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,2898,882,0
2024-05-04,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,3603,1204,0
2024-05-04,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,1071,345,0
2024-05-04,1090128701,FRUIT NETRON 14 (CTN),70,0,8.63,3620,1036,0
2024-05-04,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,98,0,5.53,3085,961,0
2024-05-04,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,2945,989,0
2024-05-04,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,138,0,2.91,1990,1932,0
2024-05-04,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,1627,588,0
2024-05-04,2031743501,JACOB'S VP WEETAMEAL 289G,126,0,2.04,4908,1498,0
2024-05-04,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,92,0,7.65,1973,707,0
2024-05-04,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,1108,385,0
2024-05-04,2010039901,MASSIMO WHOLEMEAL 400GM*1,59,0,4.87,1289,406,0
2024-05-04,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,1418,1302,0
2024-05-04,80010002,PANADOL 10s,0,0,4.65,1505,504,0
2024-05-04,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,83,0,4.37,3699,2408,0
2024-05-04,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,1849,658,0
2024-05-04,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,84,0,7.38,4278,1358,0
2024-05-04,70010001,Micro USB,0,0,2.96,4016,1386,0
2024-05-04,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,2366,830,0
2024-05-04,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,3451,1176,0
2024-05-04,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,83,0,5.38,4367,1316,0
2024-05-04,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,138,0,2.65,5935,3752,0
2024-05-05,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,204,0,4.75,11434,6804,0
2024-05-05,1090092001,KACANG PARANG CILI,77,0,7.86,3397,1274,0
2024-05-05,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,92,0,2.53,3251,2660,0
2024-05-05,2040011101,TWISTIES CHICKEN 60G,100,0,1.73,4775,1540,0
2024-05-05,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,2433,812,0
2024-05-05,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,2101,819,0
2024-05-05,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,88,0,7.49,3047,2128,0
2024-05-05,2040012701,CHACHO'S CHEESY CHEESE 160G,53,0,3.45,2854,868,0
2024-05-05,2040230601,CHEEZELS BBQ CHEESE 60G *1,97,0,2.72,4195,1204,0
2024-05-05,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,56,0,5.46,3159,1960,0
2024-05-05,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,3053,966,0
2024-05-05,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,1635,525,0
2024-05-05,2040012101,CHEEZELS 60G *1,105,0,3.32,4678,1456,0
2024-05-05,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,1630,595,0
2024-05-05,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,2256,742,0
2024-05-05,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,2534,854,0
2024-05-05,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,3257,1082,0
2024-05-05,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,0,0,7.81,4397,3472,0
2024-05-05,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,1386,522,0
2024-05-05,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,97,0,6.61,4064,2660,0
2024-05-05,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,2452,784,0
2024-05-05,1090128501,FRUIT NETRON 14 (PCS),113,0,2.28,3244,1054,0
2024-05-05,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,1990,672,0
2024-05-05,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,78,0,4.37,3748,1204,0
2024-05-05,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,1046,1008,0
2024-05-05,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,3983,2912,0
2024-05-05,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,127,0,9.52,4707,1568,0
2024-05-05,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,4249,1673,0
2024-05-05,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,57,0,2.99,2898,882,0
2024-05-05,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,102,0,2.75,3603,1204,0
2024-05-05,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,1071,345,0
2024-05-05,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,3550,1036,0
2024-05-05,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,2987,961,0
2024-05-05,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,2945,989,0
2024-05-05,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,154,0,2.91,6682,1932,0
2024-05-05,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,1627,588,0
2024-05-05,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,4782,1498,0
2024-05-05,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,1881,707,0
2024-05-05,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,1108,385,0
2024-05-05,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,1230,406,0
2024-05-05,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,97,0,8.9,1418,1302,0
2024-05-05,80010002,PANADOL 10s,59,0,4.65,1505,504,0
2024-05-05,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,79,0,4.37,3616,2408,0
2024-05-05,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,91,0,7.84,1849,658,0
2024-05-05,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,4194,1358,0
2024-05-05,70010001,Micro USB,91,0,2.96,4016,1386,0
2024-05-05,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,94,0,8.09,2366,830,0
2024-05-05,1110029901,AJI-SHIO PEPPER (45GM),68,0,8.17,3451,1176,0
2024-05-05,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,4284,1316,0
2024-05-05,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,5797,3752,0
2024-05-06,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,11230,6804,0
2024-05-06,1090092001,KACANG PARANG CILI,0,0,7.86,3320,1274,0
2024-05-06,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,101,0,2.53,3159,2660,0
2024-05-06,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,4675,1540,0
2024-05-06,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,2433,812,0
2024-05-06,2030052801,TIGER BISKUAT ENERGY 144.4G,127,0,2.61,2101,819,0
2024-05-06,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,66,0,7.49,2959,2128,0
2024-05-06,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,2801,868,0
2024-05-06,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,4098,1204,0
2024-05-06,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,76,0,5.46,3103,1960,0
2024-05-06,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,3053,966,0
2024-05-06,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,1635,525,0
2024-05-06,2040012101,CHEEZELS 60G *1,106,0,3.32,4573,1456,0
2024-05-06,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,1630,595,0
2024-05-06,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,2256,742,0
2024-05-06,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,55,0,3.93,2534,854,0
2024-05-06,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,119,0,2.52,3257,1082,0
