date,item_id,item_desc,qty_ordered,promo_flag,unit_price,warehouse_stock_on_hand,reorder_point,is_stockout
2025-05-06,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,85,50,0
2025-05-06,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,160,58,0
2025-05-06,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,106,50,0
2025-05-06,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,102,50,0
2025-05-06,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,149,70,0
2025-05-06,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,107,52,0
2025-05-06,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,251,158,0
2025-05-06,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,14,0,8.18,86,50,0
2025-05-06,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,92,52,0
2025-05-06,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,27,0,7.65,117,70,0
2025-05-06,2040012001,TWISTIES BBQ CURRY 140G *1,13,0,4.59,62,50,0
2025-05-06,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,69,50,0
2025-05-06,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,112,50,0
2025-05-06,80010002,PANADOL 10s,10,0,4.65,70,50,0
2025-05-06,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,333,147,0
2025-05-06,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,62,50,0
2025-05-06,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,80,67,0
2025-05-06,70010001,Micro USB,0,0,2.96,72,67,0
2025-05-06,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,139,61,0
2025-05-06,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,88,50,0
2025-05-06,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,22,0,5.38,363,161,0
2025-05-06,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,31,0,2.65,542,231,0
2025-05-07,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,58,0,4.75,2303,812,0
2025-05-07,1090092001,KACANG PARANG CILI,0,0,7.86,100,50,0
2025-05-07,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,180,161,0
2025-05-07,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,204,75,0
2025-05-07,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-07,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,165,81,0
2025-05-07,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,308,133,0
2025-05-07,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,92,50,0
2025-05-07,2040230601,CHEEZELS BBQ CHEESE 60G *1,21,0,2.72,63,58,0
2025-05-07,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,15,0,5.46,246,238,0
2025-05-07,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,143,50,0
2025-05-07,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,51,50,0
2025-05-07,2040012101,CHEEZELS 60G *1,0,0,3.32,137,52,0
2025-05-07,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,120,50,0
2025-05-07,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,69,50,0
2025-05-07,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,100,52,0
2025-05-07,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,88,58,0
2025-05-07,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,0,0,7.81,612,434,0
2025-05-07,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,56,50,0
2025-05-07,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,20,0,6.61,885,322,0
2025-05-07,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,18,0,3.17,62,56,0
2025-05-07,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,113,56,0
2025-05-07,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,99,50,0
2025-05-07,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,160,58,0
2025-05-07,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-07,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,20,0,8.35,275,175,0
2025-05-07,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-07,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,194,79,0
2025-05-07,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,85,50,0
2025-05-07,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,160,58,0
2025-05-07,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,9,0,5.11,106,50,0
2025-05-07,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,102,50,0
2025-05-07,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,26,0,5.53,149,70,0
2025-05-07,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,21,0,3.35,107,52,0
2025-05-07,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,40,0,2.91,251,158,0
2025-05-07,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,72,50,0
2025-05-07,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,92,52,0
2025-05-07,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,90,70,0
2025-05-07,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,85,50,0
2025-05-07,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,69,50,0
2025-05-07,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,112,50,0
2025-05-07,80010002,PANADOL 10s,0,0,4.65,60,50,0
2025-05-07,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,333,147,0
2025-05-07,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,22,0,7.84,62,50,0
2025-05-07,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,80,67,0
2025-05-07,70010001,Micro USB,19,0,2.96,72,67,0
2025-05-07,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,139,61,0
2025-05-07,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,88,50,0
2025-05-07,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,24,0,5.38,341,161,0
2025-05-07,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,511,231,0
2025-05-08,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,55,0,4.75,2245,812,0
2025-05-08,1090092001,KACANG PARANG CILI,0,0,7.86,100,50,0
2025-05-08,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,30,0,2.53,180,161,0
2025-05-08,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,204,75,0
2025-05-08,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-08,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,165,81,0
2025-05-08,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,21,0,7.49,308,133,0
2025-05-08,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,92,50,0
2025-05-08,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,159,58,0
2025-05-08,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,22,0,5.46,707,238,0
2025-05-08,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,143,50,0
2025-05-08,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,51,50,0
2025-05-08,2040012101,CHEEZELS 60G *1,0,0,3.32,137,52,0
2025-05-08,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,120,50,0
2025-05-08,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,69,50,0
2025-05-08,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,100,52,0
2025-05-08,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,88,58,0
2025-05-08,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,41,0,7.81,612,434,0
2025-05-08,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,13,0,4.44,56,50,0
2025-05-08,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,23,0,6.61,865,322,0
2025-05-08,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,156,56,0
2025-05-08,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,113,56,0
2025-05-08,2031923801,JACOB'S WEETAMEAL 502G,28,0,4.07,99,50,0
2025-05-08,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,160,58,0
2025-05-08,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-08,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,255,175,0
2025-05-08,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-08,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,194,79,0
2025-05-08,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,85,50,0
2025-05-08,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,160,58,0
2025-05-08,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,97,50,0
2025-05-08,1090128701,FRUIT NETRON 14 (CTN),19,0,8.63,102,50,0
2025-05-08,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,123,70,0
2025-05-08,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,86,52,0
2025-05-08,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,211,158,0
2025-05-08,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,72,50,0
2025-05-08,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,92,52,0
2025-05-08,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,90,70,0
2025-05-08,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,85,50,0
2025-05-08,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,69,50,0
2025-05-08,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,112,50,0
2025-05-08,80010002,PANADOL 10s,0,0,4.65,60,50,0
2025-05-08,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,26,0,4.37,333,147,0
2025-05-08,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-08,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,33,0,7.38,80,67,0
2025-05-08,70010001,Micro USB,0,0,2.96,187,67,0
2025-05-08,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,139,61,0
2025-05-08,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,88,50,0
2025-05-08,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,317,161,0
2025-05-08,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,36,0,2.65,511,231,0
2025-05-09,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,2190,812,0
2025-05-09,1090092001,KACANG PARANG CILI,0,0,7.86,100,50,0
2025-05-09,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,472,161,0
2025-05-09,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,204,75,0
2025-05-09,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-09,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,165,81,0
2025-05-09,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,287,133,0
2025-05-09,2040012701,CHACHO'S CHEESY CHEESE 160G,21,0,3.45,92,50,0
2025-05-09,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,159,58,0
2025-05-09,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,15,0,5.46,685,238,0
2025-05-09,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,143,50,0
2025-05-09,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,51,50,0
2025-05-09,2040012101,CHEEZELS 60G *1,0,0,3.32,137,52,0
2025-05-09,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,21,0,3.6,120,50,0
2025-05-09,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,14,0,6.74,69,50,0
2025-05-09,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,14,0,3.93,100,52,0
2025-05-09,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,88,58,0
2025-05-09,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,32,0,7.81,571,434,0
2025-05-09,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,95,50,0
2025-05-09,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,24,0,6.61,842,322,0
2025-05-09,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,156,56,0
2025-05-09,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,113,56,0
2025-05-09,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,71,50,0
2025-05-09,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,160,58,0
2025-05-09,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-09,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,255,175,0
2025-05-09,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-09,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,194,79,0
2025-05-09,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,85,50,0
2025-05-09,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,25,0,2.75,160,58,0
2025-05-09,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,97,50,0
2025-05-09,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,83,50,0
2025-05-09,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,123,70,0
2025-05-09,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,86,52,0
2025-05-09,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,211,158,0
2025-05-09,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,72,50,0
2025-05-09,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,92,52,0
2025-05-09,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,90,70,0
2025-05-09,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,85,50,0
2025-05-09,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,69,50,0
2025-05-09,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,112,50,0
2025-05-09,80010002,PANADOL 10s,0,0,4.65,60,50,0
2025-05-09,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,307,147,0
2025-05-09,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-09,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,181,67,0
2025-05-09,70010001,Micro USB,0,0,2.96,187,67,0
2025-05-09,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,139,61,0
2025-05-09,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,88,50,0
2025-05-09,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,30,0,5.38,317,161,0
2025-05-09,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,475,231,0
2025-05-10,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,54,0,4.75,2190,812,0
2025-05-10,1090092001,KACANG PARANG CILI,0,0,7.86,100,50,0
2025-05-10,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,26,0,2.53,472,161,0
2025-05-10,2040011101,TWISTIES CHICKEN 60G,28,0,1.73,204,75,0
2025-05-10,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-10,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,165,81,0
2025-05-10,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,20,0,7.49,287,133,0
2025-05-10,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,71,50,0
2025-05-10,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,159,58,0
2025-05-10,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,19,0,5.46,670,238,0
2025-05-10,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,143,50,0
2025-05-10,2041816301,TWISTIES BBQ CURRY 13G (24PKT),20,0,2.67,51,50,0
2025-05-10,2040012101,CHEEZELS 60G *1,0,0,3.32,137,52,0
2025-05-10,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,99,50,0
2025-05-10,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,55,50,0
2025-05-10,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,86,52,0
2025-05-10,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,88,58,0
2025-05-10,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,33,0,7.81,539,434,0
2025-05-10,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,95,50,0
2025-05-10,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,0,0,6.61,818,322,0
2025-05-10,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,156,56,0
2025-05-10,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,113,56,0
2025-05-10,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,71,50,0
2025-05-10,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,23,0,4.37,160,58,0
2025-05-10,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-10,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,24,0,8.35,255,175,0
2025-05-10,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-10,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,194,79,0
2025-05-10,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,85,50,0
2025-05-10,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,135,58,0
2025-05-10,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,97,50,0
2025-05-10,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,83,50,0
2025-05-10,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,123,70,0
2025-05-10,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,86,52,0
2025-05-10,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,211,158,0
2025-05-10,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,72,50,0
2025-05-10,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,92,52,0
2025-05-10,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,90,70,0
2025-05-10,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,85,50,0
2025-05-10,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,69,50,0
2025-05-10,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,112,50,0
2025-05-10,80010002,PANADOL 10s,0,0,4.65,60,50,0
2025-05-10,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,307,147,0
2025-05-10,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-10,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,181,67,0
2025-05-10,70010001,Micro USB,0,0,2.96,187,67,0
2025-05-10,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,23,0,8.09,139,61,0
2025-05-10,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,88,50,0
2025-05-10,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,287,161,0
2025-05-10,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,36,0,2.65,475,231,0
2025-05-11,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,2136,812,0
2025-05-11,1090092001,KACANG PARANG CILI,0,0,7.86,100,50,0
2025-05-11,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,446,161,0
2025-05-11,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,176,75,0
2025-05-11,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-11,2030052801,TIGER BISKUAT ENERGY 144.4G,30,0,2.61,165,81,0
2025-05-11,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,267,133,0
2025-05-11,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,71,50,0
2025-05-11,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,159,58,0
2025-05-11,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,17,0,5.46,651,238,0
2025-05-11,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,143,50,0
2025-05-11,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,103,50,0
2025-05-11,2040012101,CHEEZELS 60G *1,29,0,3.32,137,52,0
2025-05-11,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,99,50,0
2025-05-11,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,55,50,0
2025-05-11,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,86,52,0
2025-05-11,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,88,58,0
2025-05-11,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,29,0,7.81,506,434,0
2025-05-11,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,95,50,0
2025-05-11,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,19,0,6.61,818,322,0
2025-05-11,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,156,56,0
2025-05-11,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,113,56,0
2025-05-11,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,71,50,0
2025-05-11,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,137,58,0
2025-05-11,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-11,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,231,175,0
2025-05-11,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-11,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,194,79,0
2025-05-11,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,17,0,2.99,85,50,0
2025-05-11,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,135,58,0
2025-05-11,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,13,0,5.11,97,50,0
2025-05-11,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,83,50,0
2025-05-11,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,123,70,0
2025-05-11,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,86,52,0
2025-05-11,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,30,0,2.91,211,158,0
2025-05-11,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,72,50,0
2025-05-11,2031743501,JACOB'S VP WEETAMEAL 289G,30,0,2.04,92,52,0
2025-05-11,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,90,70,0
2025-05-11,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,85,50,0
2025-05-11,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,69,50,0
2025-05-11,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,112,50,0
2025-05-11,80010002,PANADOL 10s,0,0,4.65,60,50,0
2025-05-11,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,25,0,4.37,307,147,0
2025-05-11,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-11,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,181,67,0
2025-05-11,70010001,Micro USB,0,0,2.96,187,67,0
2025-05-11,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,116,61,0
2025-05-11,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,88,50,0
2025-05-11,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,287,161,0
2025-05-11,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,439,231,0
2025-05-12,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,56,0,4.75,2136,812,0
2025-05-12,1090092001,KACANG PARANG CILI,0,0,7.86,100,50,0
2025-05-12,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,22,0,2.53,446,161,0
2025-05-12,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,176,75,0
2025-05-12,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-12,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,135,81,0
2025-05-12,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,20,0,7.49,267,133,0
2025-05-12,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,71,50,0
